Date,Time,Job ID,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Number,Tool Wear (%),Part Status,Defect Type,Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Operator ID,Machine Status
2025-05-06,18:30:29,J1047,90,204,80.72,3027,646,2,87.5,None,None,0.56,40,1.57,OP1,Breakdown
2025-05-06,18:31:17,J1047,133,205,76.32,4991,1124,6,90.0,OK,None,3.46,61,1.91,OP1,Running
2025-05-06,18:31:51,J1047,50,206,91.84,4469,1189,1,92.5,OK,None,3.89,64,1.06,OP3,Running
2025-05-06,18:32:44,J1047,137,207,88.15,4767,646,10,95.0,OK,None,2.68,58,2.32,OP2,Running
2025-05-06,18:33:14,J1047,99,207,76.33,5289,820,7,97.5,None,None,3.09,39,1.21,OP3,Breakdown
2025-05-06,18:33:52,J1048,141,208,82.98,6858,968,1,0.0,OK,None,3.34,54,1.65,OP1,Running
2025-05-06,18:34:21,J1048,112,209,90.83,6408,840,1,2.5,OK,None,3.01,44,0.97,OP3,Running
2025-05-06,18:35:07,J1048,77,210,87.48,4849,641,6,5.0,OK,None,3.27,59,1.32,OP3,Running
2025-05-06,18:35:57,J1048,119,211,68.57,5239,935,9,7.5,OK,None,4.28,64,1.74,OP3,Running
2025-05-06,18:36:07,J1048,141,212,92.87,6343,428,5,10.0,OK,None,3.06,62,1.93,OP1,Running
2025-05-06,18:36:45,J1049,149,213,72.97,5890,1010,10,12.5,OK,None,0.55,36,1.67,OP3,Running
2025-05-06,18:37:37,J1049,159,214,88.69,6419,993,2,15.0,OK,None,4.0,36,1.22,OP2,Running
2025-05-06,18:38:03,J1049,78,215,73.14,3502,653,6,17.5,OK,None,1.87,54,1.8,OP2,Running
2025-05-06,18:38:55,J1049,150,215,69.65,5646,901,6,20.0,None,None,2.81,63,0.38,OP2,Idle
2025-05-06,18:39:30,J1049,59,216,77.14,6558,1016,2,22.5,OK,None,3.24,49,1.72,OP1,Running
2025-05-06,18:40:00,J1050,54,217,65.94,6680,322,3,25.0,OK,None,1.68,44,1.4,OP2,Running
2025-05-06,18:41:00,J1050,157,218,92.15,5179,972,7,27.5,OK,None,3.5,63,0.94,OP1,Running
2025-05-06,18:41:14,J1050,148,219,94.17,3056,884,5,30.0,OK,None,4.91,45,0.29,OP2,Running
2025-05-06,18:41:52,J1050,131,220,68.38,3195,1166,4,32.5,OK,None,2.04,41,1.98,OP2,Running
2025-05-06,18:42:48,J1050,108,221,87.23,7276,899,3,35.0,OK,None,3.65,61,2.13,OP2,Running
2025-05-06,18:43:27,J1051,110,222,69.85,4693,579,1,37.5,OK,None,2.19,35,0.73,OP3,Running
2025-05-06,18:43:55,J1051,155,223,85.59,5045,813,6,40.0,NG,Burr,4.58,42,2.46,OP3,Running
2025-05-06,18:44:25,J1051,139,224,68.81,6009,827,6,42.5,OK,None,4.3,43,2.39,OP3,Running
2025-05-06,18:45:23,J1051,156,225,78.51,5561,785,6,45.0,OK,None,4.84,36,0.89,OP2,Running
2025-05-06,18:45:47,J1051,152,226,66.09,4415,602,2,47.5,OK,None,2.08,61,1.89,OP2,Running
2025-05-06,18:46:39,J1052,99,227,84.05,3473,1129,9,50.0,OK,None,2.19,56,1.93,OP1,Running
2025-05-06,18:47:20,J1052,123,228,68.09,3115,1109,1,52.5,OK,None,1.5,36,0.62,OP3,Running
2025-05-06,18:47:31,J1052,48,229,81.13,4335,662,10,55.0,OK,None,3.24,36,2.17,OP3,Running
2025-05-06,18:48:21,J1052,151,230,78.06,6398,1189,5,57.5,OK,None,2.64,63,2.45,OP3,Running
2025-05-06,18:48:57,J1052,113,231,88.53,5721,761,4,60.0,OK,None,4.85,51,0.7,OP2,Running
2025-05-06,18:49:38,J1053,59,232,72.9,6488,331,1,62.5,OK,None,2.5,54,0.86,OP3,Running
2025-05-06,18:50:27,J1053,159,233,84.37,3533,459,7,65.0,OK,None,1.06,42,1.76,OP1,Running
2025-05-06,18:51:04,J1053,71,234,70.57,7149,952,3,67.5,OK,None,4.16,57,2.45,OP2,Running
2025-05-06,18:51:47,J1053,67,235,69.68,5118,447,3,70.0,OK,None,3.66,56,1.05,OP2,Running
2025-05-06,18:52:08,J1053,144,236,84.62,3766,561,8,72.5,OK,None,2.4,61,2.32,OP2,Running
2025-05-06,18:52:45,J1054,53,237,77.88,3331,509,9,75.0,OK,None,3.25,62,1.3,OP2,Running
2025-05-06,18:53:13,J1054,111,238,79.94,6909,733,4,77.5,OK,None,3.04,40,0.56,OP1,Running
2025-05-06,18:54:08,J1054,80,239,77.14,7123,395,5,80.0,OK,None,4.85,58,2.31,OP1,Running
2025-05-06,18:54:36,J1054,133,240,77.47,5848,354,7,82.5,OK,None,3.25,57,0.96,OP3,Running
2025-05-06,18:55:11,J1054,91,241,94.9,6362,674,3,85.0,OK,None,0.66,63,2.28,OP2,Running
2025-05-06,18:56:13,J1055,90,242,94.27,5935,914,4,87.5,OK,None,1.25,60,0.9,OP3,Running
2025-05-06,18:56:33,J1055,113,243,88.9,6208,1162,5,90.0,OK,None,3.17,52,1.29,OP1,Running
2025-05-06,18:57:17,J1055,152,244,87.27,4015,422,7,92.5,OK,None,4.94,41,0.73,OP2,Running
2025-05-06,18:57:41,J1055,55,244,70.06,5875,887,8,95.0,None,None,0.82,63,1.33,OP2,Idle
2025-05-06,18:58:23,J1055,103,244,82.64,6613,785,4,97.5,None,None,2.14,39,1.51,OP3,Idle
2025-05-06,18:58:57,J1056,95,245,90.24,3599,886,1,0.0,OK,None,4.04,59,2.0,OP1,Running
2025-05-06,18:59:36,J1056,144,246,84.52,3401,342,10,2.5,OK,None,4.79,51,1.9,OP2,Running
2025-05-06,19:00:21,J1056,114,247,79.72,7068,1102,3,5.0,OK,None,2.87,41,1.47,OP1,Running
2025-05-06,19:00:56,J1056,109,248,86.13,4690,1121,4,7.5,OK,None,4.36,41,1.65,OP2,Running
2025-05-06,19:01:56,J1056,134,249,83.73,5706,794,5,10.0,OK,None,2.46,36,0.53,OP1,Running
2025-05-06,19:02:10,J1057,113,250,94.59,6744,968,3,12.5,OK,None,4.22,48,1.11,OP3,Running
2025-05-06,19:03:05,J1057,49,251,93.78,3124,464,9,15.0,OK,None,3.71,44,0.33,OP3,Running
2025-05-06,19:03:40,J1057,114,252,66.85,6732,607,7,17.5,OK,None,3.66,58,1.61,OP2,Running
2025-05-06,19:04:19,J1057,150,253,76.15,7110,812,5,20.0,OK,None,3.05,50,1.79,OP2,Running
2025-05-06,19:04:58,J1057,96,254,82.47,5824,788,8,22.5,OK,None,1.1,63,1.0,OP1,Running
2025-05-06,19:05:39,J1058,64,255,81.43,6191,737,3,25.0,OK,None,0.67,39,0.28,OP2,Running
2025-05-06,19:06:10,J1058,65,256,87.16,3673,1157,4,27.5,OK,None,3.86,48,1.55,OP2,Running
2025-05-06,19:06:55,J1058,115,257,77.46,6005,925,6,30.0,OK,None,1.39,55,0.85,OP1,Running
2025-05-06,19:07:19,J1058,84,258,88.51,3478,703,10,32.5,OK,None,3.17,40,0.37,OP2,Running
2025-05-06,19:08:14,J1058,124,259,89.0,6089,911,9,35.0,OK,None,4.37,45,1.45,OP2,Running
2025-05-06,19:08:38,J1059,122,260,90.4,5394,1096,10,37.5,OK,None,2.58,50,1.64,OP1,Running
2025-05-06,19:09:21,J1059,127,261,91.66,5106,691,9,40.0,OK,None,0.5,60,1.85,OP3,Running
2025-05-06,19:09:42,J1059,157,261,86.14,5229,595,6,42.5,None,None,4.71,60,1.53,OP1,Idle
2025-05-06,19:10:36,J1059,50,262,83.9,5696,481,7,45.0,OK,None,4.72,39,1.44,OP2,Running
2025-05-06,19:11:07,J1059,154,263,89.55,7119,950,3,47.5,OK,None,3.12,55,1.71,OP1,Running
2025-05-06,19:11:43,J1060,151,264,74.1,5703,307,3,50.0,OK,None,2.03,45,1.33,OP2,Running
2025-05-06,19:12:29,J1060,147,265,73.39,4843,723,1,52.5,OK,None,0.98,53,1.76,OP1,Running
2025-05-06,19:13:02,J1060,90,265,83.95,5306,1025,1,55.0,None,None,2.02,35,0.39,OP2,Breakdown
2025-05-06,19:13:33,J1060,92,266,68.38,5172,1120,5,57.5,OK,None,3.31,62,0.95,OP2,Running
2025-05-06,19:14:29,J1060,158,267,92.24,5312,763,10,60.0,OK,None,2.32,40,1.83,OP1,Running
2025-05-06,19:15:07,J1061,113,268,78.48,6710,1018,4,62.5,OK,None,4.72,56,1.58,OP1,Running
2025-05-06,19:15:41,J1061,124,268,88.73,6685,746,9,65.0,None,None,4.14,52,1.49,OP2,Breakdown
2025-05-06,19:16:05,J1061,88,269,81.06,7135,316,3,67.5,OK,None,3.23,46,1.74,OP1,Running
2025-05-06,19:16:40,J1061,153,269,76.2,5190,522,5,70.0,None,None,4.44,62,1.06,OP2,Idle
2025-05-06,19:17:16,J1061,88,270,83.56,3712,385,2,72.5,OK,None,1.02,36,0.88,OP3,Running
2025-05-06,19:18:00,J1062,48,271,78.48,5764,927,4,75.0,OK,None,4.64,44,2.39,OP1,Running
2025-05-06,19:18:42,J1062,72,272,77.88,3098,647,6,77.5,OK,None,2.69,55,1.57,OP2,Running
2025-05-06,19:19:18,J1062,158,273,82.86,4580,672,8,80.0,OK,None,4.48,46,0.58,OP2,Running
2025-05-06,19:19:48,J1062,98,273,72.97,5981,594,5,82.5,None,None,4.56,39,0.53,OP1,Breakdown
2025-05-06,19:20:43,J1062,100,274,77.92,6724,380,7,85.0,OK,None,3.41,44,1.08,OP1,Running
2025-05-06,19:21:09,J1063,117,275,78.09,5646,1165,7,87.5,NG,Misalignment,0.89,40,1.28,OP1,Running
2025-05-06,19:21:49,J1063,102,276,73.77,5272,997,5,90.0,OK,None,1.3,36,2.13,OP1,Running
2025-05-06,19:22:47,J1063,98,277,86.89,4218,1053,5,92.5,OK,None,0.66,42,1.09,OP1,Running
2025-05-06,19:23:24,J1063,60,277,90.51,5239,1196,2,95.0,None,None,0.86,59,0.58,OP1,Idle
2025-05-06,19:24:00,J1063,65,277,80.99,5174,771,4,97.5,None,None,0.98,59,2.28,OP1,Idle
2025-05-06,19:24:31,J1064,50,278,67.49,3275,572,8,0.0,OK,None,1.11,40,1.39,OP2,Running
2025-05-06,19:25:15,J1064,96,279,67.14,6108,371,9,2.5,OK,None,3.34,51,2.48,OP2,Running
2025-05-06,19:25:34,J1064,109,280,65.22,5698,353,3,5.0,OK,None,2.87,49,1.5,OP3,Running
2025-05-06,19:26:34,J1064,55,281,74.93,5674,459,4,7.5,OK,None,1.21,55,2.47,OP2,Running
2025-05-06,19:26:58,J1064,103,282,74.42,3379,635,3,10.0,OK,None,3.09,47,0.36,OP1,Running
2025-05-06,19:27:50,J1065,60,283,80.11,5168,1178,8,12.5,OK,None,1.6,39,2.48,OP1,Running
2025-05-06,19:28:16,J1065,142,284,83.18,4907,859,8,15.0,OK,None,4.65,40,1.84,OP2,Running
2025-05-06,19:29:07,J1065,84,285,78.46,6857,1057,2,17.5,OK,None,3.98,58,0.47,OP1,Running
2025-05-06,19:29:23,J1065,56,286,93.65,3140,1146,1,20.0,OK,None,0.77,49,2.4,OP3,Running
2025-05-06,19:29:56,J1065,69,287,79.68,3117,412,7,22.5,OK,None,0.75,59,0.79,OP2,Running
2025-05-06,19:30:37,J1066,56,288,73.21,4503,1109,4,25.0,OK,None,2.16,44,0.91,OP3,Running
2025-05-06,19:31:18,J1066,45,289,66.25,5385,589,4,27.5,OK,None,1.6,46,0.46,OP1,Running
2025-05-06,19:32:12,J1066,130,290,84.45,4521,391,4,30.0,OK,None,2.97,36,2.47,OP3,Running
2025-05-06,19:32:29,J1066,130,290,81.82,4963,324,8,32.5,None,None,3.27,42,1.56,OP3,Idle
2025-05-06,19:33:24,J1066,51,291,90.01,3416,1011,5,35.0,NG,Undercut,2.14,47,2.26,OP2,Running
2025-05-06,19:34:00,J1067,74,292,77.44,3525,366,2,37.5,OK,None,2.11,61,1.93,OP3,Running
2025-05-06,19:34:34,J1067,127,293,81.94,6458,1145,6,40.0,OK,None,4.38,52,1.37,OP1,Running
2025-05-06,19:35:26,J1067,97,294,67.1,3417,391,10,42.5,OK,None,4.48,55,1.25,OP3,Running
2025-05-06,19:36:04,J1067,75,295,79.28,6600,743,5,45.0,OK,None,2.31,51,0.93,OP2,Running
2025-05-06,19:36:44,J1067,151,295,68.89,5482,1068,8,47.5,None,None,1.6,51,0.28,OP1,Breakdown
2025-05-06,19:36:56,J1068,130,296,65.1,6443,1080,9,50.0,OK,None,4.95,54,1.18,OP1,Running
2025-05-06,19:37:55,J1068,129,297,74.62,6900,627,2,52.5,OK,None,1.74,51,2.1,OP3,Running
2025-05-06,19:38:14,J1068,135,298,79.78,4560,1183,2,55.0,OK,None,2.88,57,1.99,OP1,Running
2025-05-06,19:39:15,J1068,45,299,90.19,4357,540,1,57.5,OK,None,2.75,45,0.52,OP3,Running
2025-05-06,19:39:29,J1068,158,300,66.96,5154,931,8,60.0,OK,None,4.08,61,0.33,OP1,Running
2025-05-06,19:40:14,J1069,61,301,94.36,3437,494,3,62.5,OK,None,3.47,42,2.32,OP1,Running
2025-05-06,19:40:51,J1069,86,302,68.99,4324,1028,1,65.0,OK,None,4.99,54,2.31,OP1,Running
2025-05-06,19:41:45,J1069,98,303,77.38,3024,325,10,67.5,OK,None,4.64,60,2.24,OP3,Running
2025-05-06,19:42:05,J1069,108,304,84.64,6772,1023,10,70.0,OK,None,3.89,36,2.05,OP1,Running
2025-05-06,19:42:39,J1069,119,305,81.3,3424,480,9,72.5,OK,None,1.52,60,0.74,OP3,Running
2025-05-06,19:43:33,J1070,154,306,71.9,3941,606,1,75.0,NG,Misalignment,3.38,52,1.42,OP1,Running
2025-05-06,19:44:08,J1070,45,307,67.43,7156,562,8,77.5,OK,None,1.36,61,1.74,OP3,Running
2025-05-06,19:44:53,J1070,158,308,66.09,5391,772,6,80.0,OK,None,4.19,56,2.37,OP1,Running
2025-05-06,19:45:17,J1070,133,309,69.19,3208,1017,2,82.5,OK,None,1.1,56,1.73,OP1,Running
2025-05-06,19:46:07,J1070,140,309,77.4,3504,321,3,85.0,None,None,4.39,58,2.08,OP1,Breakdown
2025-05-06,19:46:34,J1071,91,310,69.33,5765,841,3,87.5,OK,None,3.21,48,2.38,OP3,Running
2025-05-06,19:47:30,J1071,118,311,93.1,6293,787,1,90.0,OK,None,0.67,56,2.05,OP2,Running
2025-05-06,19:47:50,J1071,98,312,94.06,5082,341,9,92.5,OK,None,1.89,47,1.63,OP1,Running
2025-05-06,19:48:20,J1071,48,313,65.68,5296,962,7,95.0,NG,Misalignment,0.53,48,1.05,OP2,Running
2025-05-06,19:49:24,J1071,47,314,68.38,6068,585,5,97.5,OK,None,4.12,63,1.99,OP3,Running
2025-05-06,19:49:44,J1072,155,315,81.94,4720,1092,7,0.0,OK,None,2.95,46,2.23,OP3,Running
2025-05-06,19:50:42,J1072,90,315,92.76,4163,541,2,2.5,None,None,2.52,61,2.41,OP1,Idle
2025-05-06,19:50:57,J1072,122,316,77.64,4459,648,4,5.0,OK,None,4.67,47,1.05,OP1,Running
2025-05-06,19:51:28,J1072,130,317,86.42,3779,734,6,7.5,OK,None,4.81,43,1.08,OP1,Running
2025-05-06,19:52:11,J1072,63,318,84.09,4811,481,1,10.0,OK,None,1.8,45,1.81,OP1,Running
2025-05-06,19:53:01,J1073,105,318,80.76,4993,308,5,12.5,None,None,2.46,35,1.5,OP2,Breakdown
2025-05-06,19:53:36,J1073,147,319,90.07,3035,714,5,15.0,NG,Misalignment,4.45,45,1.34,OP1,Running
2025-05-06,19:54:01,J1073,128,320,65.3,5698,714,2,17.5,OK,None,4.71,54,1.04,OP1,Running
2025-05-06,19:54:45,J1073,95,321,72.91,3155,318,5,20.0,OK,None,3.45,63,2.33,OP3,Running
2025-05-06,19:55:44,J1073,148,322,68.44,5774,445,4,22.5,OK,None,2.9,62,1.75,OP3,Running
2025-05-06,19:55:56,J1074,106,322,70.75,5168,767,1,25.0,None,None,4.33,46,2.44,OP3,Idle
2025-05-06,19:56:41,J1074,158,323,84.89,4206,1170,2,27.5,OK,None,1.27,41,1.09,OP2,Running
2025-05-06,19:57:19,J1074,50,324,80.98,5537,964,6,30.0,OK,None,0.82,63,0.96,OP3,Running
2025-05-06,19:58:14,J1074,101,325,66.04,3771,957,4,32.5,OK,None,1.84,41,2.26,OP1,Running
2025-05-07,18:00:07,J1074,132,326,66.4,7291,976,1,35.0,OK,None,1.06,53,1.07,OP1,Running
2025-05-07,18:01:08,J1075,87,327,90.5,5771,625,7,37.5,OK,None,1.02,42,2.13,OP2,Running
2025-05-07,18:01:35,J1075,122,328,94.13,5019,794,10,40.0,OK,None,3.62,36,2.13,OP3,Running
2025-05-07,18:02:20,J1075,133,328,92.63,6333,498,7,42.5,None,None,3.0,62,1.3,OP1,Breakdown
2025-05-07,18:02:34,J1075,117,329,72.82,7250,653,4,45.0,OK,None,0.68,62,0.51,OP3,Running
2025-05-07,18:03:12,J1075,129,329,84.74,5950,341,1,47.5,None,None,1.72,51,2.44,OP3,Breakdown
2025-05-07,18:04:10,J1076,45,330,79.69,5979,423,5,50.0,OK,None,2.37,58,1.47,OP1,Running
2025-05-07,18:04:51,J1076,47,331,92.08,4369,476,7,52.5,OK,None,0.81,36,0.98,OP3,Running
2025-05-07,18:05:13,J1076,114,332,92.23,3509,1160,8,55.0,OK,None,1.55,42,0.7,OP3,Running
2025-05-07,18:06:06,J1076,99,333,69.77,5365,1130,10,57.5,OK,None,3.8,49,0.54,OP3,Running
2025-05-07,18:06:49,J1076,145,334,78.42,7157,444,4,60.0,OK,None,2.24,58,1.46,OP1,Running
2025-05-07,18:07:21,J1077,101,335,91.31,6347,438,5,62.5,OK,None,1.13,64,1.6,OP3,Running
2025-05-07,18:07:53,J1077,128,336,71.88,3058,1007,3,65.0,OK,None,4.33,58,1.59,OP1,Running
2025-05-07,18:08:33,J1077,114,337,90.45,5514,308,10,67.5,OK,None,3.37,37,1.9,OP3,Running
2025-05-07,18:09:00,J1077,96,338,65.53,4073,652,6,70.0,OK,None,1.79,57,1.68,OP2,Running
2025-05-07,18:09:41,J1077,52,339,84.76,5195,560,6,72.5,OK,None,2.44,52,1.48,OP3,Running
2025-05-07,18:10:15,J1078,124,340,84.55,5663,706,2,75.0,OK,None,4.55,50,0.76,OP1,Running
2025-05-07,18:10:53,J1078,57,341,86.35,5967,893,1,77.5,OK,None,0.51,44,0.56,OP2,Running
2025-05-07,18:11:31,J1078,104,342,84.39,5118,393,2,80.0,OK,None,3.88,43,1.83,OP3,Running
2025-05-07,18:12:03,J1078,128,343,82.95,5780,332,5,82.5,OK,None,4.1,36,1.21,OP3,Running
2025-05-07,18:12:47,J1078,112,344,71.11,6544,895,9,85.0,NG,Burr,1.23,54,2.34,OP2,Running
2025-05-07,18:13:25,J1079,153,345,93.7,5269,321,9,87.5,OK,None,0.89,58,2.08,OP3,Running
2025-05-07,18:14:19,J1079,47,346,90.55,6127,759,10,90.0,OK,None,4.91,47,0.95,OP2,Running
2025-05-07,18:15:04,J1079,58,347,74.71,3449,870,6,92.5,OK,None,3.55,51,2.38,OP1,Running
2025-05-07,18:15:40,J1079,99,348,87.43,5023,382,1,95.0,OK,None,3.04,56,1.66,OP1,Running
2025-05-07,18:16:02,J1079,86,349,70.93,6670,645,2,97.5,OK,None,2.65,42,1.55,OP3,Running
2025-05-07,18:16:30,J1080,131,350,66.84,5706,526,7,0.0,OK,None,2.62,47,1.8,OP1,Running
2025-05-07,18:17:35,J1080,71,351,67.35,4958,746,9,2.5,OK,None,3.57,64,1.21,OP1,Running
2025-05-07,18:17:44,J1080,45,352,90.92,6593,846,5,5.0,OK,None,2.17,53,1.61,OP3,Running
2025-05-07,18:18:35,J1080,53,353,76.97,4509,802,8,7.5,OK,None,3.73,41,1.16,OP2,Running
2025-05-07,18:19:04,J1080,77,353,80.34,5197,564,2,10.0,None,None,1.1,49,1.19,OP3,Idle
2025-05-07,18:20:08,J1081,50,354,87.15,4851,894,2,12.5,OK,None,0.96,45,2.11,OP2,Running
2025-05-07,18:20:36,J1081,111,355,75.69,4022,1173,4,15.0,OK,None,1.07,55,0.89,OP2,Running
2025-05-07,18:21:06,J1081,66,356,74.6,3778,781,7,17.5,OK,None,1.89,38,2.24,OP3,Running
2025-05-07,18:21:45,J1081,145,357,77.57,5932,669,7,20.0,OK,None,2.59,36,1.47,OP3,Running
2025-05-07,18:22:40,J1081,124,358,69.99,7491,943,5,22.5,OK,None,3.35,36,0.67,OP3,Running
2025-05-07,18:23:08,J1082,137,359,67.02,4466,447,4,25.0,NG,Undercut,1.13,58,1.4,OP3,Running
2025-05-07,18:23:56,J1082,85,359,76.95,3982,1079,6,27.5,None,None,2.41,44,0.27,OP3,Idle
2025-05-07,18:24:18,J1082,46,360,89.04,5815,721,2,30.0,OK,None,2.88,57,1.41,OP2,Running
2025-05-07,18:25:01,J1082,82,361,71.01,5144,923,6,32.5,OK,None,0.78,61,1.76,OP2,Running
2025-05-07,18:25:33,J1082,155,362,94.07,6254,641,5,35.0,OK,None,3.27,41,1.26,OP3,Running
2025-05-07,18:26:01,J1083,47,363,79.07,4195,1009,3,37.5,OK,None,4.01,41,0.47,OP3,Running
2025-05-07,18:27:00,J1083,130,364,77.48,7274,945,4,40.0,OK,None,3.58,39,1.84,OP3,Running
2025-05-07,18:27:30,J1083,48,365,70.37,5573,1196,5,42.5,OK,None,3.35,64,2.33,OP1,Running
2025-05-07,18:28:00,J1083,54,366,71.68,3815,595,2,45.0,NG,Misalignment,3.79,36,0.73,OP3,Running
2025-05-07,18:28:34,J1083,76,367,70.14,4279,967,4,47.5,OK,None,3.83,45,0.48,OP2,Running
2025-05-07,18:29:16,J1084,74,368,70.93,5189,405,9,50.0,OK,None,3.39,53,0.84,OP1,Running
2025-05-07,18:30:14,J1084,61,369,75.7,6379,824,5,52.5,OK,None,4.38,50,1.18,OP2,Running
2025-05-07,18:30:37,J1084,93,370,80.6,3618,923,10,55.0,OK,None,4.91,57,2.26,OP2,Running
2025-05-07,18:31:06,J1084,148,371,79.05,4728,406,5,57.5,OK,None,1.72,49,1.03,OP2,Running
2025-05-07,18:31:40,J1084,126,371,79.7,5844,691,7,60.0,None,None,0.93,50,0.52,OP1,Breakdown
2025-05-07,18:32:28,J1085,73,372,69.74,4471,502,6,62.5,OK,None,3.62,54,1.02,OP2,Running
2025-05-07,18:33:03,J1085,71,373,85.38,5064,921,2,65.0,OK,None,1.1,52,0.58,OP1,Running
2025-05-07,18:33:56,J1085,113,373,72.9,3475,885,3,67.5,None,None,4.08,39,0.37,OP3,Idle
2025-05-07,18:34:25,J1085,144,373,69.15,6440,526,6,70.0,None,None,1.15,47,0.63,OP2,Idle
2025-05-07,18:35:14,J1085,108,374,76.89,6326,361,5,72.5,OK,None,0.92,37,0.68,OP2,Running
2025-05-07,18:35:53,J1086,117,375,89.35,5231,482,9,75.0,OK,None,2.26,63,2.0,OP1,Running
2025-05-07,18:36:33,J1086,124,376,68.11,3349,465,1,77.5,OK,None,0.58,35,1.43,OP2,Running
2025-05-07,18:37:11,J1086,143,377,73.53,6388,557,4,80.0,OK,None,0.65,60,1.29,OP3,Running
2025-05-07,18:37:50,J1086,131,378,70.54,6925,710,9,82.5,OK,None,0.81,36,2.33,OP2,Running
2025-05-07,18:38:14,J1086,81,379,82.93,5262,889,6,85.0,OK,None,4.19,63,1.2,OP1,Running
2025-05-07,18:38:44,J1087,86,380,84.59,7374,517,10,87.5,OK,None,3.39,36,1.65,OP3,Running
2025-05-07,18:39:37,J1087,84,381,71.47,6484,714,7,90.0,OK,None,3.97,46,0.35,OP1,Running
2025-05-07,18:40:21,J1087,158,382,67.02,7355,1107,10,92.5,OK,None,4.15,38,2.32,OP3,Running
2025-05-07,18:40:33,J1087,61,382,74.86,4704,338,2,95.0,None,None,4.44,64,1.68,OP2,Breakdown
2025-05-07,18:41:27,J1087,45,383,67.42,4108,688,4,97.5,OK,None,3.57,61,1.95,OP3,Running
2025-05-07,18:42:18,J1088,116,384,92.37,6248,565,10,0.0,OK,None,2.37,48,2.04,OP2,Running
2025-05-07,18:42:27,J1088,128,385,70.69,5916,504,4,2.5,OK,None,3.79,48,1.69,OP1,Running
2025-05-07,18:43:11,J1088,153,386,77.24,6898,697,1,5.0,OK,None,3.36,38,1.03,OP3,Running
2025-05-07,18:44:12,J1088,141,387,86.12,7399,467,6,7.5,OK,None,0.89,44,1.23,OP2,Running
2025-05-07,18:44:45,J1088,88,388,88.09,4049,381,9,10.0,OK,None,2.34,55,0.2,OP1,Running
2025-05-07,18:45:26,J1089,103,389,94.78,4599,373,9,12.5,OK,None,2.18,45,2.43,OP1,Running
2025-05-07,18:45:43,J1089,77,390,68.87,6402,765,6,15.0,OK,None,3.7,46,0.95,OP3,Running
2025-05-07,18:46:33,J1089,96,391,65.73,6388,891,2,17.5,OK,None,4.73,60,2.12,OP2,Running
2025-05-07,18:46:58,J1089,46,392,74.86,3693,680,2,20.0,NG,Undercut,2.72,63,0.59,OP2,Running
2025-05-07,18:47:46,J1089,90,393,94.51,3668,868,10,22.5,OK,None,2.21,37,0.98,OP2,Running
2025-05-07,18:48:13,J1090,55,393,65.8,3797,886,6,25.0,None,None,1.18,37,0.55,OP1,Idle
2025-05-07,18:49:10,J1090,123,394,94.47,5107,1099,5,27.5,OK,None,4.32,41,0.57,OP3,Running
2025-05-07,18:49:31,J1090,54,395,88.73,5887,978,3,30.0,NG,Undercut,1.61,44,2.29,OP1,Running
2025-05-07,18:50:02,J1090,62,396,93.96,4529,584,7,32.5,OK,None,4.81,46,1.36,OP1,Running
2025-05-07,18:51:05,J1090,128,397,66.44,5486,386,1,35.0,OK,None,4.88,44,0.71,OP2,Running
2025-05-07,18:51:23,J1091,76,398,74.24,4371,1090,6,37.5,OK,None,2.34,53,1.49,OP2,Running
2025-05-07,18:52:11,J1091,110,399,66.59,3000,722,9,40.0,OK,None,4.31,38,0.82,OP3,Running
2025-05-07,18:52:52,J1091,66,400,79.23,4520,586,3,42.5,OK,None,0.9,43,0.98,OP2,Running
2025-05-07,18:53:14,J1091,136,401,65.38,4181,546,9,45.0,NG,Misalignment,2.59,47,0.84,OP2,Running
2025-05-07,18:54:15,J1091,122,402,94.69,5888,1081,3,47.5,OK,None,1.7,53,0.75,OP1,Running
2025-05-07,18:54:52,J1092,106,403,71.07,3897,959,6,50.0,OK,None,3.4,61,2.08,OP3,Running
2025-05-07,18:55:09,J1092,146,404,87.84,6434,788,10,52.5,OK,None,1.94,60,1.04,OP2,Running
2025-05-07,18:56:07,J1092,88,405,91.42,4629,322,5,55.0,OK,None,1.44,38,1.2,OP1,Running
2025-05-07,18:56:39,J1092,135,406,73.7,6136,305,7,57.5,OK,None,2.09,47,1.46,OP3,Running
2025-05-07,18:57:09,J1092,86,407,70.58,4336,1196,3,60.0,OK,None,3.36,35,0.89,OP2,Running
2025-05-07,18:58:08,J1093,102,408,73.05,5221,569,1,62.5,OK,None,4.88,51,1.49,OP2,Running
2025-05-07,18:58:43,J1093,151,409,67.54,7157,760,10,65.0,OK,None,4.9,56,1.79,OP3,Running
2025-05-07,18:59:05,J1093,155,410,85.4,5756,828,7,67.5,NG,Undercut,4.56,52,1.06,OP2,Running
2025-05-07,19:00:00,J1093,123,411,79.54,5978,1111,8,70.0,OK,None,2.51,37,1.93,OP1,Running
2025-05-07,19:00:33,J1093,125,412,74.8,6878,703,6,72.5,OK,None,2.88,55,1.39,OP3,Running
2025-05-07,19:01:14,J1094,148,413,66.99,3975,473,6,75.0,OK,None,1.36,51,2.22,OP1,Running
2025-05-07,19:01:41,J1094,119,413,85.78,3830,374,7,77.5,None,None,2.02,41,1.21,OP3,Breakdown
