Timestamp,Mode,Cycle Time (s),Job Count,Machine Utilization (%),Spindle Speed (RPM),Feed Rate (mm/min),Tool Wear (%),Vibration Level (mm/s),Spindle Temperature (°C),Power Consumption (kWh),Part Status,Machine Status,Confidence,Defect Types
2025-06-19 12:29:35,batch,87,143,80.24,4149,807,5.0,1.81,38,1.0,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:35,batch,100,144,78.5,4013,635,7.5,2.78,58,0.6,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:35,batch,103,145,69.71,3363,1180,10.0,2.08,45,1.53,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:35,batch,84,145,86.85,7365,730,12.5,4.64,46,0.86,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:35,batch,87,146,74.66,5944,597,15.0,1.94,62,0.53,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:35,batch,109,146,76.9,6030,1115,17.5,2.49,54,0.43,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:35,batch,130,147,82.39,6015,920,20.0,4.54,48,1.81,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:35,batch,108,148,66.53,4738,1101,22.5,2.69,64,2.06,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:35,batch,84,149,87.54,3919,302,25.0,0.72,60,1.57,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:35,batch,104,150,91.64,6626,560,27.5,4.07,42,0.98,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:35,batch,54,150,83.24,4974,650,30.0,4.26,50,1.18,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,88,150,87.79,4690,546,32.5,3.9,39,1.05,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,151,89.36,5772,753,35.0,4.44,47,1.87,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,127,152,67.75,7303,637,37.5,4.14,40,2.09,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,159,153,81.43,6473,593,40.0,1.29,40,1.79,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,115,154,87.44,5774,577,42.5,4.56,49,1.67,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,67,155,88.32,6688,488,45.0,1.9,58,0.29,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,83,156,94.83,4037,1136,47.5,1.23,59,0.81,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,157,67.84,4640,1167,50.0,0.86,61,1.37,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,120,158,79.69,6704,566,52.5,1.76,42,0.24,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,47,159,81.44,4199,914,55.0,1.9,48,2.09,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,81,160,88.98,6683,1082,57.5,2.9,42,2.4,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,128,161,80.92,5247,365,60.0,0.57,60,2.01,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,140,162,73.36,4412,877,62.5,4.15,38,1.56,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,74,163,94.99,3071,1141,65.0,2.7,41,1.03,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,131,164,77.9,3878,1118,67.5,0.74,52,0.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,53,165,85.75,6312,1152,70.0,1.66,61,1.58,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,55,166,88.08,5784,526,72.5,2.05,35,1.52,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,151,166,91.74,6618,331,75.0,2.86,37,2.49,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,110,167,88.69,5930,742,77.5,0.83,63,0.73,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,64,168,88.66,7462,999,80.0,1.48,42,1.63,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,50,169,81.36,3679,329,82.5,2.91,52,0.96,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,170,71.34,3473,821,85.0,1.77,41,0.69,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,108,170,89.55,7253,1002,87.5,1.29,46,0.46,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,145,170,73.32,3359,721,90.0,1.57,60,2.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,61,171,67.13,4208,823,92.5,1.55,37,1.67,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,105,172,74.99,5747,739,95.0,1.25,61,2.23,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,60,173,90.98,6849,914,97.5,1.97,55,0.53,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,103,174,94.03,5862,737,0.0,3.11,40,1.28,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,94,175,93.76,7114,905,2.5,4.32,37,2.2,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,135,176,81.92,3035,1092,5.0,2.98,45,2.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,144,177,87.48,4154,856,7.5,3.97,42,1.33,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,62,177,79.45,3674,552,10.0,3.57,54,0.31,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,83,178,74.67,5562,950,12.5,2.78,61,2.16,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,142,179,87.92,6865,359,15.0,1.0,43,1.37,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,102,180,73.98,6344,377,17.5,4.48,40,0.79,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,95,181,85.23,4851,632,20.0,2.94,49,1.71,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,96,182,85.63,3338,1173,22.5,4.62,59,0.38,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,54,183,75.3,7410,1068,25.0,4.82,40,1.77,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,51,184,72.8,7186,643,27.5,1.67,47,0.45,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,98,185,86.86,6948,445,30.0,2.9,61,1.49,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,115,186,92.09,6495,454,32.5,3.23,43,1.02,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,89,187,71.69,3954,647,35.0,3.7,41,0.61,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,61,188,78.75,7434,395,37.5,4.24,57,0.44,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,151,189,92.17,3739,809,40.0,3.76,37,0.34,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,71,190,82.79,6196,1055,42.5,0.89,62,1.22,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,150,191,79.29,3648,596,45.0,1.66,51,0.7,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,62,191,83.18,6365,485,47.5,4.32,40,1.12,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,100,192,82.83,6891,683,50.0,2.71,49,1.41,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,139,193,72.88,5347,340,52.5,1.12,54,2.09,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,110,194,82.44,4027,788,55.0,2.56,63,1.18,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,80,195,83.55,3849,759,57.5,1.63,44,1.0,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,60,196,79.12,3924,1112,60.0,2.46,43,0.73,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,127,196,71.78,3749,1016,62.5,1.11,55,1.44,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,83,197,88.41,6823,579,65.0,4.03,51,0.66,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,140,198,70.77,7281,308,67.5,4.01,35,2.26,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,100,199,92.62,3326,744,70.0,2.06,40,1.02,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,76,200,82.0,4416,1060,72.5,2.55,35,0.23,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,101,201,89.23,4953,636,75.0,1.78,56,0.7,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,113,202,94.92,5414,735,77.5,3.74,61,1.19,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,124,202,85.16,5649,488,80.0,1.28,45,0.42,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,70,203,79.51,4993,557,82.5,2.68,49,2.5,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,99,204,76.29,6033,968,85.0,1.03,49,2.4,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,204,80.72,3027,646,87.5,0.56,40,1.57,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,133,205,76.32,4991,1124,90.0,3.46,61,1.91,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,50,206,91.84,4469,1189,92.5,3.89,64,1.06,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,137,207,88.15,4767,646,95.0,2.68,58,2.32,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,99,207,76.33,5289,820,97.5,3.09,39,1.21,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,141,208,82.98,6858,968,0.0,3.34,54,1.65,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,112,209,90.83,6408,840,2.5,3.01,44,0.97,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,77,210,87.48,4849,641,5.0,3.27,59,1.32,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,119,211,68.57,5239,935,7.5,4.28,64,1.74,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,141,212,92.87,6343,428,10.0,3.06,62,1.93,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,149,213,72.97,5890,1010,12.5,0.55,36,1.67,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,159,214,88.69,6419,993,15.0,4.0,36,1.22,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,78,215,73.14,3502,653,17.5,1.87,54,1.8,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,150,215,69.65,5646,901,20.0,2.81,63,0.38,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,59,216,77.14,6558,1016,22.5,3.24,49,1.72,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,54,217,65.94,6680,322,25.0,1.68,44,1.4,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,157,218,92.15,5179,972,27.5,3.5,63,0.94,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,148,219,94.17,3056,884,30.0,4.91,45,0.29,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,131,220,68.38,3195,1166,32.5,2.04,41,1.98,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,108,221,87.23,7276,899,35.0,3.65,61,2.13,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,110,222,69.85,4693,579,37.5,2.19,35,0.73,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,155,223,85.59,5045,813,40.0,4.58,42,2.46,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,139,224,68.81,6009,827,42.5,4.3,43,2.39,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,156,225,78.51,5561,785,45.0,4.84,36,0.89,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,152,226,66.09,4415,602,47.5,2.08,61,1.89,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,99,227,84.05,3473,1129,50.0,2.19,56,1.93,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,123,228,68.09,3115,1109,52.5,1.5,36,0.62,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,48,229,81.13,4335,662,55.0,3.24,36,2.17,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,151,230,78.06,6398,1189,57.5,2.64,63,2.45,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,113,231,88.53,5721,761,60.0,4.85,51,0.7,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,59,232,72.9,6488,331,62.5,2.5,54,0.86,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,159,233,84.37,3533,459,65.0,1.06,42,1.76,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,71,234,70.57,7149,952,67.5,4.16,57,2.45,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,67,235,69.68,5118,447,70.0,3.66,56,1.05,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,144,236,84.62,3766,561,72.5,2.4,61,2.32,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,53,237,77.88,3331,509,75.0,3.25,62,1.3,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,111,238,79.94,6909,733,77.5,3.04,40,0.56,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,80,239,77.14,7123,395,80.0,4.85,58,2.31,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,133,240,77.47,5848,354,82.5,3.25,57,0.96,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,91,241,94.9,6362,674,85.0,0.66,63,2.28,❌ NG,🔴 Breakdown,50,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,242,94.27,5935,914,87.5,1.25,60,0.9,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,113,243,88.9,6208,1162,90.0,3.17,52,1.29,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,152,244,87.27,4015,422,92.5,4.94,41,0.73,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,55,244,70.06,5875,887,95.0,0.82,63,1.33,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,103,244,82.64,6613,785,97.5,2.14,39,1.51,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,95,245,90.24,3599,886,0.0,4.04,59,2.0,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,144,246,84.52,3401,342,2.5,4.79,51,1.9,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,114,247,79.72,7068,1102,5.0,2.87,41,1.47,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,109,248,86.13,4690,1121,7.5,4.36,41,1.65,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,134,249,83.73,5706,794,10.0,2.46,36,0.53,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,113,250,94.59,6744,968,12.5,4.22,48,1.11,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,49,251,93.78,3124,464,15.0,3.71,44,0.33,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,114,252,66.85,6732,607,17.5,3.66,58,1.61,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,150,253,76.15,7110,812,20.0,3.05,50,1.79,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,96,254,82.47,5824,788,22.5,1.1,63,1.0,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,64,255,81.43,6191,737,25.0,0.67,39,0.28,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,65,256,87.16,3673,1157,27.5,3.86,48,1.55,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,115,257,77.46,6005,925,30.0,1.39,55,0.85,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,84,258,88.51,3478,703,32.5,3.17,40,0.37,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,124,259,89.0,6089,911,35.0,4.37,45,1.45,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,122,260,90.4,5394,1096,37.5,2.58,50,1.64,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,127,261,91.66,5106,691,40.0,0.5,60,1.85,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,157,261,86.14,5229,595,42.5,4.71,60,1.53,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,50,262,83.9,5696,481,45.0,4.72,39,1.44,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,154,263,89.55,7119,950,47.5,3.12,55,1.71,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Spindle Overload, Power Surge or Drop"
2025-06-19 12:29:36,batch,151,264,74.1,5703,307,50.0,2.03,45,1.33,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,147,265,73.39,4843,723,52.5,0.98,53,1.76,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,90,265,83.95,5306,1025,55.0,2.02,35,0.39,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,92,266,68.38,5172,1120,57.5,3.31,62,0.95,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,158,267,92.24,5312,763,60.0,2.32,40,1.83,❌ NG,🔴 Breakdown,80,"Inconsistent Operation, Power Surge or Drop"
2025-06-19 12:29:36,batch,113,268,78.48,6710,1018,62.5,4.72,56,1.58,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,124,268,88.73,6685,746,65.0,4.14,52,1.49,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,88,269,81.06,7135,316,67.5,3.23,46,1.74,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Spindle Overload, Tool Wear/Breakage, Power Surge or Drop"
2025-06-19 12:29:36,batch,153,269,76.2,5190,522,70.0,4.44,62,1.06,❌ NG,🔴 Breakdown,60,"Inconsistent Operation, Tool Wear/Breakage, Overheating, Power Surge or Drop"
2025-06-19 12:29:36,batch,88,270,83.56,3712,385,72.5,1.02,36,0.88,❌ NG,🔴 Breakdown,70,"Inconsistent Operation, Tool Wear/Breakage, Power Surge or Drop"
